,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback
1045,1045,167,139894,3.56,2.37,,,,,Nishioka,Bounce,
1046,1046,167,139905,3.52,-1.9,4.53,-1.9,5.62,25.43,Nishioka,Hit,Fore
1047,1047,167,139930,2.95,20.8,,,,,Nishioka,Bounce,
1048,1048,167,139940,2.77,25.96,5.66,-1.12,4.02,25.96,Nishioka,Hit,Back
1049,1049,167,139969,4.69,4.01,,,,,Nishioka,Bounce,
1050,1050,167,139983,5.55,-0.1,6.29,-0.1,4.7,26.12,Nishioka,Hit,Fore
1051,1051,167,140007,1.51,21.8,,,,,Nishioka,Bounce,
1052,1052,169,141086,4.85,6.33,,,,,Nishioka,Bounce,
1053,1053,170,141686,8.1,6.87,,,,,Nishioka,Bounce,
1054,1054,170,141697,11.52,-4.22,9.56,-4.22,4.07,23.3,Nishioka,Hit,Back
1055,1055,171,142651,6.48,16.58,,,,,Nakashima,Bounce,
1056,1056,171,142661,7.1,24.28,5.34,-0.74,7.66,24.28,Nakashima,Hit,Back
1057,1057,171,142685,4.86,3.06,,,,,Nakashima,Bounce,
1058,1058,171,142693,4.33,-0.49,5.21,-0.49,6.47,24.38,Nakashima,Hit,Fore
1059,1059,172,143139,3.34,16.56,,,,,Nakashima,Bounce,
1060,1060,172,143150,0.84,23.99,7.02,-0.73,2.02,23.99,Nakashima,Hit,Back
1061,1061,172,143174,4.73,4.41,,,,,Nakashima,Bounce,
1062,1062,172,143186,5.59,-0.49,6.62,-0.49,4.24,24.87,Nakashima,Hit,Fore
1063,1063,172,143209,5.77,16.69,,,,,Nakashima,Bounce,
1064,1064,172,143226,6.09,25.18,5.18,-2.7,5.14,25.18,Nakashima,Hit,Fore
1065,1065,172,143281,2.82,0.3,,,,,Nakashima,Bounce,
1066,1066,172,143311,-0.44,-6.02,1.75,-6.02,5.83,24.47,Nakashima,Hit,Fore
1067,1067,172,143369,5.47,19.06,,,,,Nakashima,Bounce,
1068,1068,172,143399,5.31,25.69,5.39,-4.27,4.5,25.69,Nakashima,Hit,Fore
1069,1069,172,143426,3.07,1.65,,,,,Nakashima,Bounce,
1070,1070,172,143438,2.1,-4.49,3.26,-4.49,4.85,24.9,Nakashima,Hit,Fore
1071,1071,172,143467,8.46,19.02,,,,,Nakashima,Bounce,
1072,1072,172,143481,9.85,24.53,4.32,-3.36,8.53,24.53,Nakashima,Hit,Fore
1073,1073,172,143504,3.48,6.48,,,,,Nakashima,Bounce,
1074,1074,172,143526,0.8,-1.29,1.74,-1.29,7.39,25.56,Nakashima,Hit,Fore
1075,1075,172,143553,7.45,18.45,,,,,Nakashima,Bounce,
1076,1076,172,143570,10.07,24.73,3.64,-3.05,8.45,24.73,Nakashima,Hit,Fore
1077,1077,172,143593,2.01,4.74,,,,,Nakashima,Bounce,
1078,1078,172,143613,-1.09,-1.74,0.35,-1.74,7.03,24.3,Nakashima,Hit,Fore
1079,1079,172,143647,2.93,18.04,,,,,Nakashima,Bounce,
1080,1080,172,143661,3.53,22.17,4.12,-2.72,4.54,22.17,Nakashima,Hit,Back
1081,1081,172,143680,2.68,3.85,,,,,Nakashima,Bounce,
1082,1082,172,143697,2.42,-2.2,3.61,-2.2,5.12,19.97,Nakashima,Hit,Fore
1083,1083,172,143719,,,,,,,Nakashima,NoBounce,
1084,1084,172,143721,3.43,18,3.54,-3.02,4.44,18,Nakashima,Hit,Back
1085,1085,172,143758,1.55,0.75,,,,,Nakashima,Bounce,
1086,1086,172,143769,0.66,-1.24,2.22,-1.24,4.15,15.23,Nakashima,Hit,Fore
1087,1087,172,143809,,,,,,,Nakashima,NoBounce,
1088,1088,172,143826,1.85,-5.14,3.29,-5.14,2.97,14.44,Nakashima,Hit,Fore
1089,1089,172,143833,5.93,7.12,,,,,Nakashima,Bounce,
1090,1090,173,144520,8.78,18.02,,,,,Nakashima,Bounce,
1091,1091,173,144530,10.63,24.99,5.37,-1.49,9.33,24.99,Nakashima,Hit,Fore
1092,1092,173,144575,6.14,2.42,,,,,Nakashima,Bounce,
1093,1093,173,144591,6.02,-1.24,4.63,-1.24,6.02,26.17,Nakashima,Hit,Back
1094,1094,173,144611,2.75,19.46,,,,,Nakashima,Bounce,
1095,1095,173,144624,0.99,27.44,5.48,-0.98,3.02,27.44,Nakashima,Hit,Back
1096,1096,173,144667,8.39,7.93,,,,,Nakashima,Bounce,
1097,1097,173,144685,10.44,5.49,9.19,5.49,3.71,23.59,Nakashima,Hit,Back
1098,1098,173,144709,8.91,22.04,,,,,Nakashima,Bounce,
1099,1099,175,145665,4.48,16.56,,,,,Nakashima,Bounce,
1100,1100,175,145676,2.97,22.51,6.9,-0.99,2.29,22.51,Nakashima,Hit,Fore
1101,1101,175,145702,2.85,3.55,,,,,Nakashima,Bounce,
1102,1102,175,145718,2.4,-2.36,3.56,-2.36,4.96,23.31,Nakashima,Hit,Fore
1103,1103,175,145746,7.49,20.59,,,,,Nakashima,Bounce,
1104,1104,175,145753,8.22,25.02,4.1,-1.68,7.13,25.02,Nakashima,Hit,Fore
1105,1105,175,145780,3.43,2.29,,,,,Nakashima,Bounce,
1106,1106,175,145788,2.51,-1.5,3.54,-1.5,6.11,25.56,Nakashima,Hit,Fore
1107,1107,175,145813,8.07,17.42,,,,,Nakashima,Bounce,
1108,1108,175,145830,10.39,25.11,3.78,-2.31,9.08,25.11,Nakashima,Hit,Fore
1109,1109,175,145856,3,3.52,,,,,Nakashima,Bounce,
1110,1110,175,145866,1.29,-2.26,2.55,-2.26,8.07,25.64,Nakashima,Hit,Fore
1111,1111,175,145888,7.9,18.71,,,,,Nakashima,Bounce,
1112,1112,175,145900,10.55,25.38,2.44,-1.33,8.78,25.38,Nakashima,Hit,Fore
1113,1113,175,145943,2.23,1.45,,,,,Nakashima,Bounce,
1114,1114,175,145952,1.26,-1.7,2.23,-1.7,7.66,25.36,Nakashima,Hit,Fore
1115,1115,175,145978,8.46,19.57,,,,,Nakashima,Bounce,
1116,1116,175,145989,10.61,24.5,3.65,-2.38,9.15,24.5,Nakashima,Hit,Fore
1117,1117,176,146686,5.69,16.95,,,,,Nakashima,Bounce,
1118,1118,176,146696,5.48,24.22,5.19,-1.01,7.01,24.22,Nakashima,Hit,Back
1119,1119,178,147502,3.96,16.51,,,,,Nakashima,Bounce,
1120,1120,178,147513,2.01,22.42,7.03,-1.59,1.51,22.42,Nakashima,Hit,Fore
1121,1121,180,151379,8.29,15.85,,,,,Nishioka,Bounce,
1122,1122,180,151393,12.25,23.49,4.36,-0.29,10.09,23.49,Nishioka,Hit,Fore
1123,1123,180,151426,3.37,0.31,,,,,Nishioka,Bounce,
1124,1124,180,151436,2.4,-2.2,3.81,-2.2,8.7,24.35,Nishioka,Hit,Fore
1125,1125,180,151467,5.05,20.88,,,,,Nishioka,Bounce,
1126,1126,180,151481,5.84,26,5.31,-2.43,6.8,26,Nishioka,Hit,Back
1127,1127,180,151505,8.09,5.36,,,,,Nishioka,Bounce,
1128,1128,180,151523,9.73,-2.35,8.21,-2.35,5.05,25.15,Nishioka,Hit,Back
1129,1129,180,151550,2.82,21.98,,,,,Nishioka,Bounce,
1130,1130,180,151556,1.86,25.77,8.1,-2.08,2.91,25.77,Nishioka,Hit,Back
1131,1131,180,151580,1.66,3.99,,,,,Nishioka,Bounce,
1132,1132,181,152594,4.42,17.45,,,,,Nishioka,Bounce,
1133,1133,181,152612,3.32,27.15,6.36,-0.71,2.86,27.15,Nishioka,Hit,Fore
1134,1134,181,152648,7.62,1.73,,,,,Nishioka,Bounce,
1135,1135,181,152660,8.76,-1.59,7.46,-1.59,4.73,25.83,Nishioka,Hit,Back
1136,1136,181,152690,4.91,21.79,,,,,Nishioka,Bounce,
1137,1137,181,152703,4.32,27.6,6.05,-1.86,5.46,27.6,Nishioka,Hit,Back
1138,1138,181,152734,5,5.56,,,,,Nishioka,Bounce,
1139,1139,181,152757,6.07,-0.33,6.88,-0.33,5.52,27.44,Nishioka,Hit,Fore
1140,1140,181,152783,9.19,23,,,,,Nishioka,Bounce,
1141,1141,181,152795,11.13,27.82,6.41,-1.34,9.55,27.82,Nishioka,Hit,Fore
1142,1142,181,152827,5.74,3.99,,,,,Nishioka,Bounce,
1143,1143,181,152844,5.4,-1.09,6.42,-1.09,7.99,27.32,Nishioka,Hit,Fore
1144,1144,181,152867,2.5,23.48,,,,,Nishioka,Bounce,
1145,1145,181,152876,1.75,28.19,6.57,-1.12,3.51,28.19,Nishioka,Hit,Back
1146,1146,182,153670,5.99,17.3,,,,,Nishioka,Bounce,
1147,1147,184,154510,2.1,17.73,,,,,Nishioka,Bounce,
1148,1148,184,154519,0.04,23.83,6.85,-0.98,1.58,23.83,Nishioka,Hit,Back
1149,1149,185,155135,9.44,17.47,,,,,Nishioka,Bounce,
1150,1150,185,155146,13.18,25.17,4.83,-0.75,11.14,25.17,Nishioka,Hit,Fore
1151,1151,185,155178,5.73,2.43,,,,,Nishioka,Bounce,
1152,1152,185,155190,4.98,-0.72,5.74,-0.72,8.77,25.61,Nishioka,Hit,Fore
1153,1153,185,155214,8.26,19.32,,,,,Nishioka,Bounce,
1154,1154,185,155228,10.3,25.88,5.59,-1.78,8.24,25.88,Nishioka,Hit,Fore
1155,1155,185,155273,8.62,3.72,,,,,Nishioka,Bounce,
1156,1156,185,155293,9.06,0.66,7.98,0.66,5.07,26.08,Nishioka,Hit,Back
1157,1157,185,155314,8.66,21.3,,,,,Nishioka,Bounce,
1158,1158,185,155324,9.26,26.86,6.44,1.46,7.77,26.86,Nishioka,Hit,Fore
1159,1159,185,155353,2.34,4.36,,,,,Nishioka,Bounce,
1160,1160,185,155364,0.91,-0.44,2.31,-0.44,8.22,26.08,Nishioka,Hit,Fore
1161,1161,185,155388,6.55,16.5,,,,,Nishioka,Bounce,
1162,1162,185,155402,9.03,22.37,2.09,-1.43,7.96,22.37,Nishioka,Hit,Fore
1163,1163,185,155428,0.65,0.73,,,,,Nishioka,Bounce,
1164,1164,186,156290,2.6,6.39,,,,,Nakashima,Bounce,
1165,1165,186,156300,1.21,-1.49,2.8,-1.49,5.95,22.82,Nakashima,Hit,Fore
1166,1166,186,156334,3.78,23.24,,,,,Nakashima,Bounce,
1167,1167,186,156344,3.81,26.27,4.89,-1.32,4.94,26.27,Nakashima,Hit,Back
1168,1168,186,156381,9,2.69,,,,,Nakashima,Bounce,
1169,1169,186,156392,10.7,-1.6,9.25,-1.6,5,25.45,Nakashima,Hit,Back
1170,1170,186,156420,1.98,21.98,,,,,Nakashima,Bounce,
1171,1171,186,156426,0.94,24.89,8.87,-1.28,1.98,24.89,Nakashima,Hit,Back
1172,1172,186,156482,6.36,1.99,,,,,Nakashima,Bounce,
1173,1173,186,156492,7.39,-0.81,8.17,-0.81,4.96,26.98,Nakashima,Hit,Fore
1174,1174,186,156511,7.81,19.67,,,,,Nakashima,Bounce,
1175,1175,186,156523,8.07,27.35,7.19,0.23,7.05,27.35,Nakashima,Hit,Fore
1176,1176,186,156554,2.64,4.22,,,,,Nakashima,Bounce,
1177,1177,186,156568,1.49,0.24,2.66,0.24,6.45,26.07,Nakashima,Hit,Fore
1178,1178,186,156591,7.51,18.98,,,,,Nakashima,Bounce,
1179,1179,186,156606,10.07,25.08,3.22,-0.34,8.88,25.08,Nakashima,Hit,Fore
1180,1180,186,156631,2.49,2.82,,,,,Nakashima,Bounce,
1181,1181,186,156641,0.83,-0.24,2.38,-0.24,-15.95,-35.17,Nakashima,Hit,Fore
1182,1182,186,156685,7.39,21.63,,,,,Nakashima,Bounce,
1183,1183,186,156697,8.55,24.31,4.46,-2.17,9.3,24.31,Nakashima,Hit,Back
1184,1184,186,156731,1.93,1.26,,,,,Nakashima,Bounce,
1185,1185,186,156742,-0.12,-3.91,2.16,-3.91,7.87,24.53,Nakashima,Hit,Fore
1186,1186,186,156764,7.03,16.77,,,,,Nakashima,Bounce,
1187,1187,186,156781,9.9,-39.3,-16.01,-39.3,-16.01,-39.3,Nakashima,Hit,Fore
1188,1188,186,156804,2.79,5.15,,,,,Nakashima,Bounce,
1189,1189,186,156822,0.38,-1.97,1.69,-1.97,7.5,24.28,Nakashima,Hit,Fore
1190,1190,186,156865,8.7,22.76,,,,,Nakashima,Bounce,
1191,1191,186,156872,9.63,25.54,-15.26,-36.97,8.58,25.54,Nakashima,Hit,Fore
1192,1192,186,156903,3.69,3,,,,,Nakashima,Bounce,
1193,1193,186,156918,2.18,-1.66,3.69,-1.66,6.44,26.78,Nakashima,Hit,Fore
1194,1194,186,156938,2.08,18.89,,,,,Nakashima,Bounce,
1195,1195,186,156955,1.67,27.48,5.41,-1.61,2.87,27.48,Nakashima,Hit,Back
1196,1196,186,156981,6.27,6.75,,,,,Nakashima,Bounce,
1197,1197,186,156999,7.89,1.32,6.89,1.32,4.63,26.78,Nakashima,Hit,Back
1198,1198,188,157823,7.03,7.3,,,,,Nakashima,Bounce,
1199,1199,188,157836,9.65,-1.04,8.68,-1.04,3.89,23.51,Nakashima,Hit,Back
1200,1200,188,157863,5.14,23.15,,,,,Nakashima,Bounce,
1201,1201,188,157868,4.76,25.57,6.79,-0.74,4.07,25.57,Nakashima,Hit,Fore
1202,1202,188,157896,5.17,3.79,,,,,Nakashima,Bounce,
1203,1203,188,157908,5.43,-0.6,6.03,-0.6,5.29,26.13,Nakashima,Hit,Fore
1204,1204,188,157928,9.43,19.49,,,,,Nakashima,Bounce,
1205,1205,189,158519,5.28,6.65,,,,,Nakashima,Bounce,
1206,1206,189,158533,5.68,-1.94,4.11,-1.94,5.73,23.09,Nakashima,Hit,Back
1207,1207,191,159867,6.13,6.1,,,,,Nakashima,Bounce,
1208,1208,191,159877,7.79,0.19,8.65,0.19,3.9,23.64,Nakashima,Hit,Fore
1209,1209,191,159916,6.72,22.94,,,,,Nakashima,Bounce,
1210,1210,191,159926,6.84,26.03,6.11,-0.73,6.09,26.03,Nakashima,Hit,Fore
1211,1211,191,159956,3.49,2.59,,,,,Nakashima,Bounce,
1212,1212,191,159968,2.56,-2.87,3.83,-2.87,6.1,26.15,Nakashima,Hit,Fore
1213,1213,191,159992,8.14,19.81,,,,,Nakashima,Bounce,
1214,1214,191,160005,10.28,25.98,3.93,-3.19,8.88,25.98,Nakashima,Hit,Fore
1215,1215,191,160030,4.09,4.06,,,,,Nakashima,Bounce,
1216,1216,191,160043,2.38,-1.42,3.93,-1.42,7.91,25.34,Nakashima,Hit,Fore
1217,1217,191,160064,3.19,17.98,,,,,Nakashima,Bounce,
1218,1218,191,160079,3.03,25.42,5,-0.98,4.22,25.42,Nakashima,Hit,Back
1219,1219,191,160113,8.89,0.39,,,,,Nakashima,Bounce,
1220,1220,191,160117,9.63,-1.82,8.56,-1.82,4.11,25.12,Nakashima,Hit,Back
1221,1221,191,160147,3.73,21.47,,,,,Nakashima,Bounce,
1222,1222,191,160157,2.4,25.42,7.56,-1.77,3.68,25.42,Nakashima,Hit,Back
1223,1223,191,160185,8.49,4.94,,,,,Nakashima,Bounce,
1224,1224,191,160200,10.93,-1.42,9.38,-1.42,4.55,25.94,Nakashima,Hit,Back
1225,1225,191,160226,2.45,22.42,,,,,Nakashima,Bounce,
